,player,session,date,score,filled
2150,Player 13,Strength Building,2022-03-14,7.0,Not Filled
2151,Player 13,Strength Building,2022-03-15,7.0,Filled
2152,Player 13,Strength Building,2022-03-16,7.0,Filled
2153,Player 13,Strength Building,2022-03-17,7.0,Filled
2154,Player 13,Strength Building,2022-03-18,5.0,Not Filled
2155,Player 13,Strength Building,2022-03-21,4.0,Not Filled
2156,Player 13,Strength Building,2022-03-22,7.0,Not Filled
2157,Player 13,Strength Building,2022-03-23,3.0,Not Filled
2158,Player 13,Strength Building,2022-03-24,3.0,Filled
2159,Player 13,Strength Building,2022-03-25,10.0,Not Filled
2160,Player 13,Strength Building,2022-03-28,10.0,Filled
2161,Player 13,Strength Building,2022-03-29,10.0,Not Filled
2162,Player 13,Strength Building,2022-03-30,4.0,Not Filled
2163,Player 13,Strength Building,2022-03-31,8.0,Not Filled
2164,Player 13,Strength Building,2022-04-01,9.0,Not Filled
2165,Player 13,Strength Building,2022-04-04,7.0,Not Filled
2166,Player 13,Strength Building,2022-04-05,7.0,Filled
2167,Player 13,Strength Building,2022-04-06,4.0,Not Filled
2168,Player 13,Strength Building,2022-04-07,4.0,Filled
2169,Player 13,Strength Building,2022-04-08,3.0,Not Filled
2170,Player 13,Strength Building,2022-04-11,4.0,Not Filled
2171,Player 13,Strength Building,2022-04-12,6.0,Not Filled
2172,Player 13,Strength Building,2022-04-13,10.0,Not Filled
2173,Player 13,Strength Building,2022-04-14,6.0,Not Filled
2174,Player 13,Strength Building,2022-04-15,9.0,Not Filled
2175,Player 13,Strength Building,2022-04-18,9.0,Filled
2176,Player 13,Strength Building,2022-04-19,9.0,Filled
2177,Player 13,Strength Building,2022-04-20,9.0,Filled
2178,Player 13,Strength Building,2022-04-21,9.0,Filled
2179,Player 13,Strength Building,2022-04-22,9.0,Filled
2180,Player 13,Strength Building,2022-04-25,9.0,Not Filled
2181,Player 13,Strength Building,2022-04-26,10.0,Not Filled
2182,Player 13,Strength Building,2022-04-27,7.0,Not Filled
2183,Player 13,Strength Building,2022-04-28,9.0,Not Filled
2184,Player 13,Strength Building,2022-04-29,7.0,Not Filled
2185,Player 13,Strength Building,2022-05-02,9.0,Not Filled
2186,Player 13,Strength Building,2022-05-03,8.0,Not Filled
2187,Player 13,Strength Building,2022-05-04,8.0,Filled
2188,Player 13,Strength Building,2022-05-05,8.0,Filled
2189,Player 13,Strength Building,2022-05-06,8.0,Not Filled
2190,Player 13,Strength Building,2022-05-09,8.0,Not Filled
2191,Player 13,Strength Building,2022-05-10,4.0,Not Filled
2192,Player 13,Strength Building,2022-05-11,7.0,Not Filled
2193,Player 13,Strength Building,2022-05-12,7.0,Filled
2194,Player 13,Strength Building,2022-05-13,7.0,Filled
2195,Player 13,Strength Building,2022-05-16,7.0,Filled
2196,Player 13,Strength Building,2022-05-17,7.0,Filled
2197,Player 13,Strength Building,2022-05-18,7.0,Filled
2198,Player 13,Strength Building,2022-05-19,7.0,Filled
2199,Player 13,Strength Building,2022-05-20,4.0,Not Filled
2200,Player 13,Strength Building,2022-05-23,6.0,Not Filled
2201,Player 13,Strength Building,2022-05-24,6.0,Filled
2202,Player 13,Strength Building,2022-05-25,6.0,Filled
2203,Player 13,Strength Building,2022-05-26,6.0,Not Filled
2204,Player 13,Strength Building,2022-05-27,4.0,Not Filled
2205,Player 13,Strength Building,2022-05-30,4.0,Filled
2206,Player 13,Strength Building,2022-05-31,4.0,Filled
2207,Player 13,Strength Building,2022-06-01,10.0,Not Filled
2208,Player 13,Strength Building,2022-06-02,10.0,Filled
2209,Player 13,Strength Building,2022-06-03,10.0,Filled
2210,Player 13,Strength Building,2022-06-06,10.0,Filled
2211,Player 13,Strength Building,2022-06-07,5.0,Not Filled
2212,Player 13,Strength Building,2022-06-08,4.0,Not Filled
2213,Player 13,Strength Building,2022-06-09,3.0,Not Filled
2214,Player 13,Strength Building,2022-06-10,3.0,Filled
2215,Player 13,Strength Building,2022-06-13,3.0,Filled
2216,Player 13,Strength Building,2022-06-14,3.0,Filled
2217,Player 13,Strength Building,2022-06-15,7.0,Not Filled
2218,Player 13,Strength Building,2022-06-16,4.0,Not Filled
2219,Player 13,Strength Building,2022-06-17,4.0,Not Filled
2220,Player 13,Strength Building,2022-06-20,3.0,Not Filled
2221,Player 13,Strength Building,2022-06-21,3.0,Filled
2222,Player 13,Strength Building,2022-06-22,10.0,Not Filled
2223,Player 13,Strength Building,2022-06-23,6.0,Not Filled
2224,Player 13,Strength Building,2022-06-24,4.0,Not Filled
2225,Player 13,Strength Building,2022-06-27,5.0,Not Filled
2226,Player 13,Strength Building,2022-06-28,5.0,Filled
2227,Player 13,Strength Building,2022-06-29,3.0,Not Filled
2228,Player 13,Strength Building,2022-06-30,3.0,Filled
2229,Player 13,Strength Building,2022-07-01,8.0,Not Filled
2230,Player 13,Strength Building,2022-07-04,8.0,Not Filled
2231,Player 13,Strength Building,2022-07-05,8.0,Filled
2232,Player 13,Strength Building,2022-07-06,5.0,Not Filled
2233,Player 13,Strength Building,2022-07-07,7.0,Not Filled
2234,Player 13,Strength Building,2022-07-08,7.0,Filled
2235,Player 13,Strength Building,2022-07-11,8.0,Not Filled
2236,Player 13,Strength Building,2022-07-12,6.0,Not Filled
2237,Player 13,Strength Building,2022-07-13,6.0,Filled
2238,Player 13,Strength Building,2022-07-14,9.0,Not Filled
2239,Player 13,Strength Building,2022-07-15,3.0,Not Filled
2240,Player 13,Strength Building,2022-07-18,3.0,Filled
2241,Player 13,Strength Building,2022-07-19,3.0,Filled
2242,Player 13,Strength Building,2022-07-20,7.0,Not Filled
2243,Player 13,Strength Building,2022-07-21,8.0,Not Filled
2244,Player 13,Strength Building,2022-07-22,8.0,Filled
2245,Player 13,Strength Building,2022-07-25,8.0,Filled
2246,Player 13,Strength Building,2022-07-26,7.0,Not Filled
2247,Player 13,Strength Building,2022-07-27,5.0,Not Filled
2248,Player 13,Strength Building,2022-07-28,5.0,Filled
2249,Player 13,Strength Building,2022-07-29,5.0,Filled
2250,Player 14,Agility,2022-01-03,5.0,Not Filled
2251,Player 14,Agility,2022-01-04,5.0,Filled
2252,Player 14,Agility,2022-01-05,8.0,Not Filled
2253,Player 14,Agility,2022-01-06,8.0,Filled
2254,Player 14,Agility,2022-01-07,8.0,Filled
2255,Player 14,Agility,2022-01-10,8.0,Filled
2256,Player 14,Agility,2022-01-11,8.0,Filled
2257,Player 14,Agility,2022-01-12,10.0,Not Filled
2258,Player 14,Agility,2022-01-13,8.0,Not Filled
2259,Player 14,Agility,2022-01-14,8.0,Not Filled
2260,Player 14,Agility,2022-01-17,8.0,Filled
2261,Player 14,Agility,2022-01-18,8.0,Filled
2262,Player 14,Agility,2022-01-19,10.0,Not Filled
2263,Player 14,Agility,2022-01-20,4.0,Not Filled
2264,Player 14,Agility,2022-01-21,4.0,Filled
2265,Player 14,Agility,2022-01-24,8.0,Not Filled
2266,Player 14,Agility,2022-01-25,8.0,Not Filled
2267,Player 14,Agility,2022-01-26,7.0,Not Filled
2268,Player 14,Agility,2022-01-27,9.0,Not Filled
2269,Player 14,Agility,2022-01-28,5.0,Not Filled
2270,Player 14,Agility,2022-01-31,5.0,Not Filled
2271,Player 14,Agility,2022-02-01,5.0,Filled
2272,Player 14,Agility,2022-02-02,9.0,Not Filled
2273,Player 14,Agility,2022-02-03,5.0,Not Filled
2274,Player 14,Agility,2022-02-04,10.0,Not Filled
2275,Player 14,Agility,2022-02-07,10.0,Not Filled
2276,Player 14,Agility,2022-02-08,6.0,Not Filled
2277,Player 14,Agility,2022-02-09,7.0,Not Filled
2278,Player 14,Agility,2022-02-10,7.0,Filled
2279,Player 14,Agility,2022-02-11,8.0,Not Filled
2280,Player 14,Agility,2022-02-14,10.0,Not Filled
2281,Player 14,Agility,2022-02-15,4.0,Not Filled
2282,Player 14,Agility,2022-02-16,7.0,Not Filled
2283,Player 14,Agility,2022-02-17,10.0,Not Filled
2284,Player 14,Agility,2022-02-18,10.0,Filled
2285,Player 14,Agility,2022-02-21,5.0,Not Filled
2286,Player 14,Agility,2022-02-22,4.0,Not Filled
2287,Player 14,Agility,2022-02-23,4.0,Not Filled
2288,Player 14,Agility,2022-02-24,10.0,Not Filled
2289,Player 14,Agility,2022-02-25,7.0,Not Filled
2290,Player 14,Agility,2022-02-28,8.0,Not Filled
2291,Player 14,Agility,2022-03-01,10.0,Not Filled
2292,Player 14,Agility,2022-03-02,4.0,Not Filled
2293,Player 14,Agility,2022-03-03,4.0,Filled
2294,Player 14,Agility,2022-03-04,4.0,Filled
2295,Player 14,Agility,2022-03-07,10.0,Not Filled
2296,Player 14,Agility,2022-03-08,10.0,Not Filled
2297,Player 14,Agility,2022-03-09,6.0,Not Filled
2298,Player 14,Agility,2022-03-10,7.0,Not Filled
2299,Player 14,Agility,2022-03-11,7.0,Not Filled
2300,Player 14,Agility,2022-03-14,5.0,Not Filled
2301,Player 14,Agility,2022-03-15,8.0,Not Filled
2302,Player 14,Agility,2022-03-16,8.0,Filled
2303,Player 14,Agility,2022-03-17,5.0,Not Filled
2304,Player 14,Agility,2022-03-18,5.0,Filled
2305,Player 14,Agility,2022-03-21,5.0,Filled
2306,Player 14,Agility,2022-03-22,3.0,Not Filled
2307,Player 14,Agility,2022-03-23,3.0,Not Filled
2308,Player 14,Agility,2022-03-24,3.0,Filled
2309,Player 14,Agility,2022-03-25,3.0,Filled
2310,Player 14,Agility,2022-03-28,3.0,Filled
2311,Player 14,Agility,2022-03-29,8.0,Not Filled
2312,Player 14,Agility,2022-03-30,8.0,Filled
2313,Player 14,Agility,2022-03-31,5.0,Not Filled
2314,Player 14,Agility,2022-04-01,3.0,Not Filled
2315,Player 14,Agility,2022-04-04,5.0,Not Filled
2316,Player 14,Agility,2022-04-05,5.0,Filled
2317,Player 14,Agility,2022-04-06,8.0,Not Filled
2318,Player 14,Agility,2022-04-07,3.0,Not Filled
2319,Player 14,Agility,2022-04-08,3.0,Filled
2320,Player 14,Agility,2022-04-11,3.0,Filled
2321,Player 14,Agility,2022-04-12,3.0,Filled
2322,Player 14,Agility,2022-04-13,3.0,Filled
2323,Player 14,Agility,2022-04-14,3.0,Filled
2324,Player 14,Agility,2022-04-15,6.0,Not Filled
2325,Player 14,Agility,2022-04-18,6.0,Filled
2326,Player 14,Agility,2022-04-19,8.0,Not Filled
2327,Player 14,Agility,2022-04-20,8.0,Filled
2328,Player 14,Agility,2022-04-21,8.0,Filled
2329,Player 14,Agility,2022-04-22,8.0,Filled
2330,Player 14,Agility,2022-04-25,8.0,Not Filled
2331,Player 14,Agility,2022-04-26,7.0,Not Filled
2332,Player 14,Agility,2022-04-27,10.0,Not Filled
2333,Player 14,Agility,2022-04-28,10.0,Filled
2334,Player 14,Agility,2022-04-29,10.0,Filled
2335,Player 14,Agility,2022-05-02,5.0,Not Filled
2336,Player 14,Agility,2022-05-03,7.0,Not Filled
2337,Player 14,Agility,2022-05-04,7.0,Filled
2338,Player 14,Agility,2022-05-05,7.0,Filled
2339,Player 14,Agility,2022-05-06,7.0,Filled
2340,Player 14,Agility,2022-05-09,7.0,Filled
2341,Player 14,Agility,2022-05-10,7.0,Filled
2342,Player 14,Agility,2022-05-11,6.0,Not Filled
2343,Player 14,Agility,2022-05-12,4.0,Not Filled
2344,Player 14,Agility,2022-05-13,9.0,Not Filled
2345,Player 14,Agility,2022-05-16,3.0,Not Filled
2346,Player 14,Agility,2022-05-17,3.0,Filled
2347,Player 14,Agility,2022-05-18,9.0,Not Filled
2348,Player 14,Agility,2022-05-19,9.0,Filled
2349,Player 14,Agility,2022-05-20,9.0,Filled
2350,Player 14,Agility,2022-05-23,8.0,Not Filled
2351,Player 14,Agility,2022-05-24,8.0,Filled
2352,Player 14,Agility,2022-05-25,8.0,Filled
2353,Player 14,Agility,2022-05-26,8.0,Filled
2354,Player 14,Agility,2022-05-27,5.0,Not Filled
2355,Player 14,Agility,2022-05-30,3.0,Not Filled
2356,Player 14,Agility,2022-05-31,4.0,Not Filled
2357,Player 14,Agility,2022-06-01,8.0,Not Filled
2358,Player 14,Agility,2022-06-02,8.0,Filled
2359,Player 14,Agility,2022-06-03,3.0,Not Filled
2360,Player 14,Agility,2022-06-06,3.0,Not Filled
2361,Player 14,Agility,2022-06-07,3.0,Filled
2362,Player 14,Agility,2022-06-08,8.0,Not Filled
2363,Player 14,Agility,2022-06-09,7.0,Not Filled
2364,Player 14,Agility,2022-06-10,10.0,Not Filled
2365,Player 14,Agility,2022-06-13,10.0,Filled
2366,Player 14,Agility,2022-06-14,8.0,Not Filled
2367,Player 14,Agility,2022-06-15,8.0,Filled
2368,Player 14,Agility,2022-06-16,8.0,Not Filled
2369,Player 14,Agility,2022-06-17,7.0,Not Filled
2370,Player 14,Agility,2022-06-20,7.0,Filled
2371,Player 14,Agility,2022-06-21,7.0,Filled
2372,Player 14,Agility,2022-06-22,7.0,Filled
2373,Player 14,Agility,2022-06-23,7.0,Not Filled
2374,Player 14,Agility,2022-06-24,7.0,Filled
2375,Player 14,Agility,2022-06-27,7.0,Filled
2376,Player 14,Agility,2022-06-28,10.0,Not Filled
2377,Player 14,Agility,2022-06-29,10.0,Not Filled
2378,Player 14,Agility,2022-06-30,10.0,Filled
2379,Player 14,Agility,2022-07-01,9.0,Not Filled
2380,Player 14,Agility,2022-07-04,6.0,Not Filled
2381,Player 14,Agility,2022-07-05,3.0,Not Filled
2382,Player 14,Agility,2022-07-06,4.0,Not Filled
2383,Player 14,Agility,2022-07-07,4.0,Filled
2384,Player 14,Agility,2022-07-08,5.0,Not Filled
2385,Player 14,Agility,2022-07-11,3.0,Not Filled
2386,Player 14,Agility,2022-07-12,7.0,Not Filled
2387,Player 14,Agility,2022-07-13,8.0,Not Filled
2388,Player 14,Agility,2022-07-14,10.0,Not Filled
2389,Player 14,Agility,2022-07-15,10.0,Not Filled
2390,Player 14,Agility,2022-07-18,9.0,Not Filled
2391,Player 14,Agility,2022-07-19,5.0,Not Filled
2392,Player 14,Agility,2022-07-20,3.0,Not Filled
2393,Player 14,Agility,2022-07-21,4.0,Not Filled
2394,Player 14,Agility,2022-07-22,7.0,Not Filled
2395,Player 14,Agility,2022-07-25,10.0,Not Filled
2396,Player 14,Agility,2022-07-26,10.0,Filled
2397,Player 14,Agility,2022-07-27,3.0,Not Filled
2398,Player 14,Agility,2022-07-28,3.0,Filled
2399,Player 14,Agility,2022-07-29,3.0,Filled
2400,Player 14,Cardio,2022-01-03,8.0,Not Filled
2401,Player 14,Cardio,2022-01-04,8.0,Filled
2402,Player 14,Cardio,2022-01-05,9.0,Not Filled
2403,Player 14,Cardio,2022-01-06,9.0,Filled
2404,Player 14,Cardio,2022-01-07,9.0,Filled
2405,Player 14,Cardio,2022-01-10,5.0,Not Filled
2406,Player 14,Cardio,2022-01-11,4.0,Not Filled
2407,Player 14,Cardio,2022-01-12,10.0,Not Filled
2408,Player 14,Cardio,2022-01-13,9.0,Not Filled
2409,Player 14,Cardio,2022-01-14,9.0,Not Filled
2410,Player 14,Cardio,2022-01-17,4.0,Not Filled
2411,Player 14,Cardio,2022-01-18,6.0,Not Filled
2412,Player 14,Cardio,2022-01-19,4.0,Not Filled
2413,Player 14,Cardio,2022-01-20,5.0,Not Filled
2414,Player 14,Cardio,2022-01-21,9.0,Not Filled
2415,Player 14,Cardio,2022-01-24,9.0,Filled
2416,Player 14,Cardio,2022-01-25,6.0,Not Filled
2417,Player 14,Cardio,2022-01-26,6.0,Not Filled
2418,Player 14,Cardio,2022-01-27,5.0,Not Filled
2419,Player 14,Cardio,2022-01-28,10.0,Not Filled
2420,Player 14,Cardio,2022-01-31,7.0,Not Filled
2421,Player 14,Cardio,2022-02-01,10.0,Not Filled
2422,Player 14,Cardio,2022-02-02,10.0,Filled
2423,Player 14,Cardio,2022-02-03,3.0,Not Filled
2424,Player 14,Cardio,2022-02-04,7.0,Not Filled
2425,Player 14,Cardio,2022-02-07,9.0,Not Filled
2426,Player 14,Cardio,2022-02-08,8.0,Not Filled
2427,Player 14,Cardio,2022-02-09,8.0,Filled
2428,Player 14,Cardio,2022-02-10,3.0,Not Filled
2429,Player 14,Cardio,2022-02-11,7.0,Not Filled
2430,Player 14,Cardio,2022-02-14,7.0,Filled
2431,Player 14,Cardio,2022-02-15,7.0,Not Filled
2432,Player 14,Cardio,2022-02-16,6.0,Not Filled
2433,Player 14,Cardio,2022-02-17,9.0,Not Filled
2434,Player 14,Cardio,2022-02-18,9.0,Filled
2435,Player 14,Cardio,2022-02-21,9.0,Filled
2436,Player 14,Cardio,2022-02-22,4.0,Not Filled
2437,Player 14,Cardio,2022-02-23,4.0,Filled
2438,Player 14,Cardio,2022-02-24,7.0,Not Filled
2439,Player 14,Cardio,2022-02-25,8.0,Not Filled
2440,Player 14,Cardio,2022-02-28,5.0,Not Filled
2441,Player 14,Cardio,2022-03-01,5.0,Filled
2442,Player 14,Cardio,2022-03-02,4.0,Not Filled
2443,Player 14,Cardio,2022-03-03,4.0,Filled
2444,Player 14,Cardio,2022-03-04,3.0,Not Filled
2445,Player 14,Cardio,2022-03-07,6.0,Not Filled
2446,Player 14,Cardio,2022-03-08,7.0,Not Filled
2447,Player 14,Cardio,2022-03-09,9.0,Not Filled
2448,Player 14,Cardio,2022-03-10,7.0,Not Filled
2449,Player 14,Cardio,2022-03-11,7.0,Filled
2450,Player 14,Cardio,2022-03-14,10.0,Not Filled
2451,Player 14,Cardio,2022-03-15,6.0,Not Filled
2452,Player 14,Cardio,2022-03-16,6.0,Filled
2453,Player 14,Cardio,2022-03-17,6.0,Filled
2454,Player 14,Cardio,2022-03-18,6.0,Filled
2455,Player 14,Cardio,2022-03-21,3.0,Not Filled
2456,Player 14,Cardio,2022-03-22,9.0,Not Filled
2457,Player 14,Cardio,2022-03-23,9.0,Filled
2458,Player 14,Cardio,2022-03-24,3.0,Not Filled
2459,Player 14,Cardio,2022-03-25,5.0,Not Filled
2460,Player 14,Cardio,2022-03-28,5.0,Filled
2461,Player 14,Cardio,2022-03-29,3.0,Not Filled
2462,Player 14,Cardio,2022-03-30,4.0,Not Filled
2463,Player 14,Cardio,2022-03-31,9.0,Not Filled
2464,Player 14,Cardio,2022-04-01,9.0,Filled
2465,Player 14,Cardio,2022-04-04,6.0,Not Filled
2466,Player 14,Cardio,2022-04-05,6.0,Filled
2467,Player 14,Cardio,2022-04-06,6.0,Filled
2468,Player 14,Cardio,2022-04-07,8.0,Not Filled
2469,Player 14,Cardio,2022-04-08,3.0,Not Filled
2470,Player 14,Cardio,2022-04-11,7.0,Not Filled
2471,Player 14,Cardio,2022-04-12,9.0,Not Filled
2472,Player 14,Cardio,2022-04-13,9.0,Not Filled
2473,Player 14,Cardio,2022-04-14,3.0,Not Filled
2474,Player 14,Cardio,2022-04-15,3.0,Not Filled
2475,Player 14,Cardio,2022-04-18,3.0,Filled
2476,Player 14,Cardio,2022-04-19,3.0,Filled
2477,Player 14,Cardio,2022-04-20,9.0,Not Filled
2478,Player 14,Cardio,2022-04-21,9.0,Filled
2479,Player 14,Cardio,2022-04-22,7.0,Not Filled
2480,Player 14,Cardio,2022-04-25,4.0,Not Filled
2481,Player 14,Cardio,2022-04-26,7.0,Not Filled
2482,Player 14,Cardio,2022-04-27,7.0,Filled
2483,Player 14,Cardio,2022-04-28,9.0,Not Filled
2484,Player 14,Cardio,2022-04-29,10.0,Not Filled
2485,Player 14,Cardio,2022-05-02,10.0,Not Filled
2486,Player 14,Cardio,2022-05-03,3.0,Not Filled
2487,Player 14,Cardio,2022-05-04,4.0,Not Filled
2488,Player 14,Cardio,2022-05-05,7.0,Not Filled
2489,Player 14,Cardio,2022-05-06,7.0,Filled
2490,Player 14,Cardio,2022-05-09,10.0,Not Filled
2491,Player 14,Cardio,2022-05-10,8.0,Not Filled
2492,Player 14,Cardio,2022-05-11,8.0,Not Filled
2493,Player 14,Cardio,2022-05-12,8.0,Filled
2494,Player 14,Cardio,2022-05-13,4.0,Not Filled
2495,Player 14,Cardio,2022-05-16,4.0,Filled
2496,Player 14,Cardio,2022-05-17,4.0,Filled
2497,Player 14,Cardio,2022-05-18,4.0,Filled
2498,Player 14,Cardio,2022-05-19,5.0,Not Filled
2499,Player 14,Cardio,2022-05-20,5.0,Filled
2500,Player 14,Cardio,2022-05-23,5.0,Not Filled
2501,Player 14,Cardio,2022-05-24,5.0,Filled
2502,Player 14,Cardio,2022-05-25,10.0,Not Filled
2503,Player 14,Cardio,2022-05-26,5.0,Not Filled
2504,Player 14,Cardio,2022-05-27,5.0,Filled
2505,Player 14,Cardio,2022-05-30,5.0,Not Filled
2506,Player 14,Cardio,2022-05-31,3.0,Not Filled
2507,Player 14,Cardio,2022-06-01,10.0,Not Filled
2508,Player 14,Cardio,2022-06-02,7.0,Not Filled
2509,Player 14,Cardio,2022-06-03,3.0,Not Filled
2510,Player 14,Cardio,2022-06-06,5.0,Not Filled
2511,Player 14,Cardio,2022-06-07,3.0,Not Filled
2512,Player 14,Cardio,2022-06-08,7.0,Not Filled
2513,Player 14,Cardio,2022-06-09,7.0,Filled
2514,Player 14,Cardio,2022-06-10,7.0,Not Filled
2515,Player 14,Cardio,2022-06-13,7.0,Filled
2516,Player 14,Cardio,2022-06-14,8.0,Not Filled
2517,Player 14,Cardio,2022-06-15,5.0,Not Filled
2518,Player 14,Cardio,2022-06-16,8.0,Not Filled
2519,Player 14,Cardio,2022-06-17,8.0,Filled
2520,Player 14,Cardio,2022-06-20,10.0,Not Filled
2521,Player 14,Cardio,2022-06-21,10.0,Filled
2522,Player 14,Cardio,2022-06-22,3.0,Not Filled
2523,Player 14,Cardio,2022-06-23,3.0,Filled
2524,Player 14,Cardio,2022-06-24,10.0,Not Filled
2525,Player 14,Cardio,2022-06-27,10.0,Filled
2526,Player 14,Cardio,2022-06-28,7.0,Not Filled
2527,Player 14,Cardio,2022-06-29,4.0,Not Filled
2528,Player 14,Cardio,2022-06-30,9.0,Not Filled
2529,Player 14,Cardio,2022-07-01,10.0,Not Filled
2530,Player 14,Cardio,2022-07-04,10.0,Filled
2531,Player 14,Cardio,2022-07-05,10.0,Filled
2532,Player 14,Cardio,2022-07-06,10.0,Filled
2533,Player 14,Cardio,2022-07-07,5.0,Not Filled
2534,Player 14,Cardio,2022-07-08,10.0,Not Filled
2535,Player 14,Cardio,2022-07-11,5.0,Not Filled
2536,Player 14,Cardio,2022-07-12,4.0,Not Filled
2537,Player 14,Cardio,2022-07-13,4.0,Filled
2538,Player 14,Cardio,2022-07-14,4.0,Filled
2539,Player 14,Cardio,2022-07-15,4.0,Filled
2540,Player 14,Cardio,2022-07-18,4.0,Not Filled
2541,Player 14,Cardio,2022-07-19,3.0,Not Filled
2542,Player 14,Cardio,2022-07-20,10.0,Not Filled
2543,Player 14,Cardio,2022-07-21,10.0,Filled
2544,Player 14,Cardio,2022-07-22,4.0,Not Filled
2545,Player 14,Cardio,2022-07-25,4.0,Filled
2546,Player 14,Cardio,2022-07-26,4.0,Filled
2547,Player 14,Cardio,2022-07-27,4.0,Filled
2548,Player 14,Cardio,2022-07-28,9.0,Not Filled
2549,Player 14,Cardio,2022-07-29,3.0,Not Filled
2550,Player 14,Strength Building,2022-01-03,4.0,Not Filled
2551,Player 14,Strength Building,2022-01-04,4.0,Filled
2552,Player 14,Strength Building,2022-01-05,5.0,Not Filled
2553,Player 14,Strength Building,2022-01-06,9.0,Not Filled
2554,Player 14,Strength Building,2022-01-07,3.0,Not Filled
2555,Player 14,Strength Building,2022-01-10,3.0,Filled
2556,Player 14,Strength Building,2022-01-11,3.0,Not Filled
2557,Player 14,Strength Building,2022-01-12,8.0,Not Filled
2558,Player 14,Strength Building,2022-01-13,8.0,Not Filled
2559,Player 14,Strength Building,2022-01-14,7.0,Not Filled
2560,Player 14,Strength Building,2022-01-17,7.0,Filled
2561,Player 14,Strength Building,2022-01-18,7.0,Filled
2562,Player 14,Strength Building,2022-01-19,7.0,Not Filled
2563,Player 14,Strength Building,2022-01-20,10.0,Not Filled
