,player,date,session,score
3511,Player 11,2021-08-11,Cardio,7.0
3512,Player 11,2021-08-12,Cardio,7.0
3513,Player 11,2021-08-13,Cardio,4.0
3514,Player 11,2021-08-16,Cardio,10.0
3515,Player 11,2021-08-17,Cardio,6.0
3516,Player 11,2021-08-18,Cardio,3.0
3517,Player 11,2021-08-20,Cardio,3.0
3518,Player 11,2021-08-23,Cardio,10.0
3519,Player 11,2021-08-24,Cardio,8.0
3520,Player 11,2021-08-25,Cardio,8.0
3521,Player 11,2021-08-27,Cardio,8.0
3522,Player 11,2021-08-31,Cardio,8.0
3523,Player 11,2021-09-01,Cardio,8.0
3524,Player 11,2021-09-02,Cardio,8.0
3525,Player 11,2021-09-03,Cardio,8.0
3526,Player 11,2021-09-06,Cardio,8.0
3527,Player 11,2021-09-07,Cardio,9.0
3528,Player 11,2021-09-08,Cardio,7.0
3529,Player 11,2021-09-09,Cardio,7.0
3530,Player 11,2021-09-10,Cardio,7.0
3531,Player 11,2021-09-13,Cardio,7.0
3532,Player 11,2021-09-15,Cardio,5.0
3533,Player 11,2021-09-16,Cardio,4.0
3534,Player 11,2021-09-20,Cardio,4.0
3535,Player 11,2021-09-21,Cardio,5.0
3536,Player 11,2021-09-22,Cardio,3.0
3537,Player 11,2021-09-27,Cardio,8.0
3538,Player 11,2021-09-30,Cardio,10.0
3539,Player 11,2021-10-01,Cardio,10.0
3540,Player 11,2021-10-06,Cardio,10.0
3541,Player 11,2021-10-08,Cardio,8.0
3542,Player 11,2021-10-13,Cardio,8.0
3543,Player 11,2021-10-14,Cardio,4.0
3544,Player 11,2021-10-20,Cardio,4.0
3545,Player 11,2021-10-22,Cardio,9.0
3546,Player 11,2021-10-28,Cardio,9.0
3547,Player 11,2021-11-03,Cardio,3.0
3548,Player 11,2021-11-04,Cardio,3.0
3549,Player 11,2021-11-05,Cardio,3.0
3550,Player 11,2021-11-10,Cardio,9.0
3551,Player 11,2021-11-11,Cardio,3.0
3552,Player 11,2021-11-12,Cardio,3.0
3553,Player 11,2021-11-17,Cardio,3.0
3554,Player 11,2021-11-18,Cardio,3.0
3555,Player 11,2021-11-19,Cardio,3.0
3556,Player 11,2021-11-25,Cardio,3.0
3557,Player 11,2021-11-26,Cardio,9.0
3558,Player 11,2021-12-02,Cardio,6.0
3559,Player 11,2021-12-03,Cardio,5.0
3560,Player 11,2021-12-09,Cardio,5.0
3561,Player 11,2021-12-10,Cardio,7.0
3562,Player 11,2021-12-15,Cardio,7.0
3563,Player 11,2021-12-16,Cardio,3.0
3564,Player 11,2021-12-17,Cardio,3.0
3565,Player 11,2021-12-23,Cardio,9.0
3566,Player 11,2021-12-24,Cardio,8.0
3567,Player 11,2021-12-29,Cardio,7.0
3568,Player 11,2021-12-30,Cardio,10.0
3569,Player 11,2021-12-31,Cardio,10.0
3570,Player 11,2022-01-03,Cardio,4.0
3571,Player 11,2022-01-04,Cardio,5.0
3572,Player 11,2022-01-05,Cardio,5.0
3573,Player 11,2022-01-06,Cardio,10.0
3574,Player 11,2022-01-07,Cardio,5.0
3575,Player 11,2022-01-10,Cardio,3.0
3576,Player 11,2022-01-11,Cardio,3.0
3577,Player 11,2022-01-12,Cardio,7.0
3578,Player 11,2022-01-13,Cardio,3.0
3579,Player 11,2022-01-14,Cardio,4.0
3580,Player 11,2022-01-17,Cardio,10.0
3581,Player 11,2022-01-18,Cardio,6.0
3582,Player 11,2022-01-19,Cardio,3.0
3583,Player 11,2022-01-20,Cardio,3.0
3584,Player 11,2022-01-21,Cardio,5.0
3585,Player 11,2022-01-24,Cardio,10.0
3586,Player 11,2022-01-25,Cardio,8.0
3587,Player 11,2022-01-26,Cardio,8.0
3588,Player 11,2022-01-27,Cardio,4.0
3589,Player 11,2022-01-28,Cardio,3.0
3590,Player 11,2022-02-01,Cardio,10.0
3591,Player 11,2022-02-02,Cardio,4.0
3592,Player 11,2022-02-03,Cardio,4.0
3593,Player 11,2022-02-04,Cardio,5.0
3594,Player 11,2022-02-07,Cardio,9.0
3595,Player 11,2022-02-08,Cardio,9.0
3596,Player 11,2022-02-09,Cardio,7.0
3597,Player 11,2022-02-10,Cardio,7.0
3598,Player 11,2022-02-11,Cardio,7.0
3599,Player 11,2022-02-14,Cardio,7.0
3600,Player 11,2022-02-15,Cardio,7.0
3601,Player 11,2022-02-16,Cardio,5.0
3602,Player 11,2022-02-17,Cardio,4.0
3603,Player 11,2022-02-18,Cardio,4.0
3604,Player 11,2022-02-21,Cardio,4.0
3605,Player 11,2022-02-22,Cardio,5.0
3606,Player 11,2022-02-23,Cardio,3.0
3607,Player 11,2022-02-24,Cardio,3.0
3608,Player 11,2022-02-25,Cardio,3.0
3609,Player 11,2022-02-28,Cardio,8.0
3610,Player 11,2022-03-01,Cardio,10.0
3611,Player 11,2022-03-02,Cardio,9.0
3612,Player 11,2022-03-03,Cardio,8.0
3613,Player 11,2022-03-04,Cardio,6.0
3614,Player 11,2022-03-07,Cardio,6.0
3615,Player 11,2022-03-08,Cardio,6.0
3616,Player 11,2022-03-09,Cardio,8.0
3617,Player 11,2022-03-10,Cardio,9.0
3618,Player 11,2022-03-11,Cardio,9.0
3619,Player 11,2022-03-14,Cardio,9.0
3620,Player 11,2022-03-15,Cardio,4.0
3621,Player 11,2022-03-17,Cardio,4.0
3622,Player 11,2022-03-18,Cardio,4.0
3623,Player 11,2022-03-21,Cardio,7.0
3624,Player 11,2022-03-22,Cardio,7.0
3625,Player 11,2022-03-23,Cardio,9.0
3626,Player 11,2022-03-24,Cardio,9.0
3627,Player 11,2022-03-25,Cardio,7.0
3628,Player 11,2022-03-28,Cardio,10.0
3629,Player 11,2022-03-29,Cardio,3.0
3630,Player 11,2022-03-31,Cardio,9.0
3631,Player 11,2022-04-01,Cardio,3.0
3632,Player 11,2022-04-04,Cardio,3.0
3633,Player 11,2022-04-05,Cardio,3.0
3634,Player 11,2022-04-06,Cardio,3.0
3635,Player 11,2022-04-07,Cardio,10.0
3636,Player 11,2022-04-08,Cardio,10.0
3637,Player 11,2022-04-11,Cardio,9.0
3638,Player 11,2022-04-12,Cardio,3.0
3639,Player 11,2022-04-13,Cardio,6.0
3640,Player 11,2022-04-14,Cardio,5.0
3641,Player 11,2022-04-15,Cardio,5.0
3642,Player 11,2022-04-18,Cardio,3.0
3643,Player 11,2022-04-19,Cardio,3.0
3644,Player 11,2022-04-20,Cardio,3.0
3645,Player 11,2022-04-21,Cardio,9.0
3646,Player 11,2022-04-22,Cardio,9.0
3647,Player 11,2022-04-25,Cardio,6.0
3648,Player 11,2022-04-26,Cardio,6.0
3649,Player 11,2022-04-27,Cardio,9.0
3650,Player 11,2022-04-28,Cardio,9.0
3651,Player 11,2022-04-29,Cardio,9.0
3652,Player 11,2022-05-02,Cardio,9.0
3653,Player 11,2022-05-03,Cardio,6.0
3654,Player 11,2022-05-04,Cardio,5.0
3655,Player 11,2022-05-05,Cardio,5.0
3656,Player 11,2022-05-06,Cardio,8.0
3657,Player 11,2022-05-09,Cardio,8.0
3658,Player 11,2022-05-10,Cardio,5.0
3659,Player 11,2022-05-11,Cardio,7.0
3660,Player 11,2022-05-12,Cardio,7.0
3661,Player 11,2022-05-13,Cardio,7.0
3662,Player 11,2022-05-16,Cardio,7.0
3663,Player 11,2022-05-17,Cardio,3.0
3664,Player 11,2022-05-18,Cardio,3.0
3665,Player 11,2022-05-19,Cardio,3.0
3666,Player 11,2022-05-20,Cardio,3.0
3667,Player 11,2022-05-23,Cardio,9.0
3668,Player 11,2022-05-24,Cardio,9.0
3669,Player 11,2022-05-25,Cardio,8.0
3670,Player 11,2022-05-26,Cardio,3.0
3671,Player 11,2022-05-27,Cardio,4.0
3672,Player 11,2022-05-30,Cardio,7.0
3673,Player 11,2022-05-31,Cardio,10.0
3674,Player 11,2022-06-01,Cardio,3.0
3675,Player 11,2022-06-02,Cardio,3.0
3676,Player 11,2022-06-03,Cardio,3.0
3677,Player 11,2022-06-06,Cardio,4.0
3678,Player 11,2022-06-07,Cardio,4.0
3679,Player 11,2022-06-08,Cardio,5.0
3680,Player 11,2022-06-10,Cardio,5.0
3681,Player 11,2022-06-13,Cardio,8.0
3682,Player 11,2022-06-14,Cardio,5.0
3683,Player 11,2022-06-15,Cardio,8.0
3684,Player 11,2022-06-16,Cardio,6.0
3685,Player 11,2022-06-17,Cardio,6.0
3686,Player 11,2022-06-21,Cardio,3.0
3687,Player 11,2022-06-22,Cardio,10.0
3688,Player 11,2022-06-23,Cardio,10.0
3689,Player 11,2022-06-24,Cardio,10.0
3690,Player 11,2022-06-27,Cardio,10.0
3691,Player 11,2022-06-28,Cardio,7.0
3692,Player 11,2022-06-29,Cardio,5.0
3693,Player 11,2022-06-30,Cardio,4.0
3694,Player 11,2022-07-01,Cardio,9.0
3695,Player 11,2022-07-04,Cardio,3.0
3696,Player 11,2022-07-05,Cardio,3.0
3697,Player 11,2022-07-06,Cardio,4.0
3698,Player 11,2022-07-07,Cardio,3.0
3699,Player 11,2022-07-08,Cardio,3.0
3700,Player 11,2022-07-11,Cardio,3.0
3701,Player 11,2022-07-12,Cardio,10.0
3702,Player 11,2022-07-13,Cardio,7.0
3703,Player 11,2022-07-14,Cardio,5.0
3704,Player 11,2022-07-15,Cardio,5.0
3705,Player 11,2022-07-18,Cardio,8.0
3706,Player 11,2022-07-19,Cardio,9.0
3707,Player 11,2022-07-20,Cardio,4.0
3708,Player 11,2022-07-22,Cardio,9.0
3709,Player 11,2022-07-25,Cardio,7.0
3710,Player 11,2022-07-26,Cardio,8.0
3711,Player 11,2022-07-27,Cardio,6.0
3712,Player 11,2022-07-28,Cardio,6.0
3713,Player 11,2022-07-29,Cardio,9.0
3714,Player 12,2021-08-02,Cardio,8.0
3715,Player 12,2021-08-03,Cardio,8.0
3716,Player 12,2021-08-04,Cardio,8.0
3717,Player 12,2021-08-09,Cardio,8.0
3718,Player 12,2021-08-10,Cardio,8.0
3719,Player 12,2021-08-11,Cardio,8.0
3720,Player 12,2021-08-13,Cardio,5.0
3721,Player 12,2021-08-17,Cardio,5.0
3722,Player 12,2021-08-18,Cardio,5.0
3723,Player 12,2021-08-19,Cardio,5.0
3724,Player 12,2021-08-20,Cardio,5.0
3725,Player 12,2021-08-23,Cardio,7.0
3726,Player 12,2021-08-24,Cardio,7.0
3727,Player 12,2021-08-27,Cardio,10.0
3728,Player 12,2021-08-30,Cardio,10.0
3729,Player 12,2021-08-31,Cardio,7.0
3730,Player 12,2021-09-01,Cardio,9.0
3731,Player 12,2021-09-03,Cardio,9.0
3732,Player 12,2021-09-07,Cardio,3.0
3733,Player 12,2021-09-09,Cardio,3.0
3734,Player 12,2021-09-10,Cardio,3.0
3735,Player 12,2021-09-13,Cardio,3.0
3736,Player 12,2021-09-14,Cardio,3.0
3737,Player 12,2021-09-15,Cardio,3.0
3738,Player 12,2021-09-16,Cardio,6.0
3739,Player 12,2021-09-17,Cardio,8.0
3740,Player 12,2021-09-20,Cardio,8.0
3741,Player 12,2021-09-21,Cardio,6.0
3742,Player 12,2021-09-22,Cardio,10.0
3743,Player 12,2021-09-23,Cardio,10.0
3744,Player 12,2021-09-24,Cardio,4.0
3745,Player 12,2021-09-30,Cardio,4.0
3746,Player 12,2021-10-01,Cardio,4.0
3747,Player 12,2021-10-06,Cardio,3.0
3748,Player 12,2021-10-07,Cardio,7.0
3749,Player 12,2021-10-08,Cardio,7.0
3750,Player 12,2021-10-13,Cardio,7.0
3751,Player 12,2021-10-14,Cardio,7.0
3752,Player 12,2021-10-15,Cardio,8.0
3753,Player 12,2021-10-20,Cardio,8.0
3754,Player 12,2021-10-21,Cardio,4.0
3755,Player 12,2021-10-22,Cardio,3.0
3756,Player 12,2021-10-27,Cardio,10.0
3757,Player 12,2021-10-28,Cardio,10.0
3758,Player 12,2021-10-29,Cardio,6.0
3759,Player 12,2021-11-03,Cardio,9.0
3760,Player 12,2021-11-04,Cardio,6.0
3761,Player 12,2021-11-05,Cardio,8.0
3762,Player 12,2021-11-10,Cardio,8.0
3763,Player 12,2021-11-11,Cardio,9.0
3764,Player 12,2021-11-17,Cardio,9.0
3765,Player 12,2021-11-18,Cardio,3.0
3766,Player 12,2021-11-19,Cardio,3.0
3767,Player 12,2021-11-24,Cardio,5.0
3768,Player 12,2021-11-26,Cardio,5.0
3769,Player 12,2021-12-01,Cardio,5.0
3770,Player 12,2021-12-02,Cardio,9.0
3771,Player 12,2021-12-10,Cardio,9.0
3772,Player 12,2021-12-15,Cardio,9.0
3773,Player 12,2021-12-17,Cardio,5.0
3774,Player 12,2021-12-22,Cardio,4.0
3775,Player 12,2021-12-23,Cardio,7.0
3776,Player 12,2021-12-24,Cardio,7.0
3777,Player 12,2021-12-29,Cardio,8.0
3778,Player 12,2021-12-30,Cardio,10.0
3779,Player 12,2022-01-03,Cardio,8.0
3780,Player 12,2022-01-04,Cardio,8.0
3781,Player 12,2022-01-05,Cardio,8.0
3782,Player 12,2022-01-06,Cardio,10.0
3783,Player 12,2022-01-07,Cardio,3.0
3784,Player 12,2022-01-10,Cardio,3.0
3785,Player 12,2022-01-11,Cardio,3.0
3786,Player 12,2022-01-12,Cardio,3.0
3787,Player 12,2022-01-13,Cardio,3.0
3788,Player 12,2022-01-14,Cardio,5.0
3789,Player 12,2022-01-17,Cardio,5.0
3790,Player 12,2022-01-18,Cardio,9.0
3791,Player 12,2022-01-19,Cardio,9.0
3792,Player 12,2022-01-20,Cardio,9.0
3793,Player 12,2022-01-21,Cardio,9.0
3794,Player 12,2022-01-24,Cardio,7.0
3795,Player 12,2022-01-25,Cardio,7.0
3796,Player 12,2022-01-26,Cardio,7.0
3797,Player 12,2022-01-27,Cardio,7.0
3798,Player 12,2022-01-28,Cardio,10.0
3799,Player 12,2022-01-31,Cardio,10.0
3800,Player 12,2022-02-01,Cardio,7.0
3801,Player 12,2022-02-02,Cardio,9.0
3802,Player 12,2022-02-03,Cardio,4.0
3803,Player 12,2022-02-04,Cardio,4.0
3804,Player 12,2022-02-07,Cardio,4.0
3805,Player 12,2022-02-08,Cardio,3.0
3806,Player 12,2022-02-09,Cardio,6.0
3807,Player 12,2022-02-10,Cardio,6.0
3808,Player 12,2022-02-11,Cardio,10.0
3809,Player 12,2022-02-14,Cardio,4.0
3810,Player 12,2022-02-15,Cardio,9.0
3811,Player 12,2022-02-16,Cardio,9.0
3812,Player 12,2022-02-17,Cardio,6.0
3813,Player 12,2022-02-18,Cardio,8.0
3814,Player 12,2022-02-21,Cardio,10.0
3815,Player 12,2022-02-22,Cardio,6.0
3816,Player 12,2022-02-23,Cardio,10.0
3817,Player 12,2022-02-24,Cardio,4.0
3818,Player 12,2022-02-25,Cardio,4.0
3819,Player 12,2022-02-28,Cardio,4.0
3820,Player 12,2022-03-01,Cardio,4.0
3821,Player 12,2022-03-02,Cardio,4.0
3822,Player 12,2022-03-03,Cardio,4.0
3823,Player 12,2022-03-04,Cardio,3.0
3824,Player 12,2022-03-07,Cardio,3.0
3825,Player 12,2022-03-08,Cardio,7.0
3826,Player 12,2022-03-09,Cardio,7.0
3827,Player 12,2022-03-10,Cardio,10.0
3828,Player 12,2022-03-11,Cardio,6.0
3829,Player 12,2022-03-14,Cardio,6.0
3830,Player 12,2022-03-15,Cardio,6.0
3831,Player 12,2022-03-16,Cardio,8.0
3832,Player 12,2022-03-17,Cardio,8.0
3833,Player 12,2022-03-18,Cardio,8.0
3834,Player 12,2022-03-21,Cardio,8.0
3835,Player 12,2022-03-22,Cardio,4.0
3836,Player 12,2022-03-23,Cardio,3.0
3837,Player 12,2022-03-24,Cardio,3.0
3838,Player 12,2022-03-25,Cardio,9.0
3839,Player 12,2022-03-28,Cardio,10.0
3840,Player 12,2022-03-29,Cardio,10.0
3841,Player 12,2022-03-30,Cardio,6.0
3842,Player 12,2022-03-31,Cardio,6.0
3843,Player 12,2022-04-01,Cardio,4.0
3844,Player 12,2022-04-04,Cardio,9.0
3845,Player 12,2022-04-05,Cardio,6.0
3846,Player 12,2022-04-06,Cardio,8.0
3847,Player 12,2022-04-07,Cardio,10.0
3848,Player 12,2022-04-08,Cardio,7.0
3849,Player 12,2022-04-11,Cardio,7.0
3850,Player 12,2022-04-12,Cardio,9.0
3851,Player 12,2022-04-13,Cardio,9.0
3852,Player 12,2022-04-14,Cardio,10.0
3853,Player 12,2022-04-15,Cardio,10.0
3854,Player 12,2022-04-18,Cardio,9.0
3855,Player 12,2022-04-19,Cardio,3.0
3856,Player 12,2022-04-20,Cardio,3.0
3857,Player 12,2022-04-21,Cardio,3.0
3858,Player 12,2022-04-22,Cardio,9.0
3859,Player 12,2022-04-25,Cardio,5.0
3860,Player 12,2022-04-27,Cardio,10.0
3861,Player 12,2022-04-28,Cardio,8.0
3862,Player 12,2022-04-29,Cardio,3.0
3863,Player 12,2022-05-02,Cardio,4.0
3864,Player 12,2022-05-03,Cardio,9.0
3865,Player 12,2022-05-04,Cardio,9.0
3866,Player 12,2022-05-05,Cardio,7.0
3867,Player 12,2022-05-06,Cardio,4.0
3868,Player 12,2022-05-09,Cardio,4.0
3869,Player 12,2022-05-10,Cardio,4.0
3870,Player 12,2022-05-11,Cardio,7.0
3871,Player 12,2022-05-12,Cardio,8.0
3872,Player 12,2022-05-13,Cardio,4.0
3873,Player 12,2022-05-16,Cardio,4.0
3874,Player 12,2022-05-17,Cardio,4.0
3875,Player 12,2022-05-18,Cardio,5.0
3876,Player 12,2022-05-19,Cardio,6.0
3877,Player 12,2022-05-20,Cardio,6.0
3878,Player 12,2022-05-23,Cardio,4.0
3879,Player 12,2022-05-24,Cardio,7.0
3880,Player 12,2022-05-25,Cardio,7.0
3881,Player 12,2022-05-26,Cardio,7.0
3882,Player 12,2022-05-27,Cardio,3.0
3883,Player 12,2022-05-30,Cardio,8.0
3884,Player 12,2022-05-31,Cardio,10.0
3885,Player 12,2022-06-01,Cardio,5.0
3886,Player 12,2022-06-02,Cardio,8.0
3887,Player 12,2022-06-03,Cardio,8.0
3888,Player 12,2022-06-06,Cardio,8.0
3889,Player 12,2022-06-07,Cardio,6.0
3890,Player 12,2022-06-08,Cardio,7.0
3891,Player 12,2022-06-09,Cardio,3.0
3892,Player 12,2022-06-10,Cardio,10.0
3893,Player 12,2022-06-13,Cardio,10.0
3894,Player 12,2022-06-14,Cardio,5.0
3895,Player 12,2022-06-15,Cardio,10.0
3896,Player 12,2022-06-16,Cardio,10.0
3897,Player 12,2022-06-17,Cardio,10.0
3898,Player 12,2022-06-20,Cardio,5.0
3899,Player 12,2022-06-21,Cardio,4.0
3900,Player 12,2022-06-22,Cardio,4.0
3901,Player 12,2022-06-23,Cardio,4.0
3902,Player 12,2022-06-24,Cardio,4.0
3903,Player 12,2022-06-27,Cardio,4.0
3904,Player 12,2022-06-28,Cardio,4.0
3905,Player 12,2022-06-30,Cardio,4.0
3906,Player 12,2022-07-01,Cardio,4.0
3907,Player 12,2022-07-04,Cardio,4.0
3908,Player 12,2022-07-05,Cardio,4.0
3909,Player 12,2022-07-06,Cardio,3.0
3910,Player 12,2022-07-07,Cardio,8.0
3911,Player 12,2022-07-08,Cardio,5.0
3912,Player 12,2022-07-11,Cardio,3.0
3913,Player 12,2022-07-12,Cardio,4.0
3914,Player 12,2022-07-13,Cardio,9.0
3915,Player 12,2022-07-14,Cardio,6.0
3916,Player 12,2022-07-15,Cardio,8.0
3917,Player 12,2022-07-18,Cardio,4.0
3918,Player 12,2022-07-19,Cardio,5.0
3919,Player 12,2022-07-20,Cardio,5.0
3920,Player 12,2022-07-21,Cardio,5.0
3921,Player 12,2022-07-22,Cardio,10.0
3922,Player 12,2022-07-25,Cardio,3.0
3923,Player 12,2022-07-26,Cardio,8.0
3924,Player 12,2022-07-27,Cardio,9.0
3925,Player 12,2022-07-28,Cardio,9.0
3926,Player 12,2022-07-29,Cardio,9.0
3927,Player 13,2021-08-02,Cardio,6.0
3928,Player 13,2021-08-03,Cardio,6.0
3929,Player 13,2021-08-05,Cardio,6.0
3930,Player 13,2021-08-06,Cardio,6.0
3931,Player 13,2021-08-12,Cardio,6.0
3932,Player 13,2021-08-13,Cardio,6.0
3933,Player 13,2021-08-16,Cardio,5.0
3934,Player 13,2021-08-17,Cardio,5.0
3935,Player 13,2021-08-18,Cardio,4.0
3936,Player 13,2021-08-23,Cardio,4.0
3937,Player 13,2021-08-24,Cardio,7.0
3938,Player 13,2021-08-25,Cardio,10.0
3939,Player 13,2021-08-26,Cardio,9.0
3940,Player 13,2021-08-27,Cardio,9.0
3941,Player 13,2021-08-31,Cardio,6.0
3942,Player 13,2021-09-01,Cardio,3.0
3943,Player 13,2021-09-02,Cardio,9.0
3944,Player 13,2021-09-03,Cardio,9.0
3945,Player 13,2021-09-06,Cardio,7.0
3946,Player 13,2021-09-07,Cardio,10.0
3947,Player 13,2021-09-08,Cardio,9.0
3948,Player 13,2021-09-09,Cardio,8.0
3949,Player 13,2021-09-10,Cardio,8.0
3950,Player 13,2021-09-14,Cardio,8.0
3951,Player 13,2021-09-15,Cardio,8.0
3952,Player 13,2021-09-17,Cardio,9.0
3953,Player 13,2021-09-20,Cardio,4.0
3954,Player 13,2021-09-21,Cardio,4.0
3955,Player 13,2021-09-22,Cardio,3.0
3956,Player 13,2021-09-23,Cardio,3.0
3957,Player 13,2021-09-27,Cardio,3.0
3958,Player 13,2021-09-30,Cardio,8.0
3959,Player 13,2021-10-06,Cardio,4.0
3960,Player 13,2021-10-07,Cardio,4.0
3961,Player 13,2021-10-08,Cardio,4.0
3962,Player 13,2021-10-13,Cardio,4.0
3963,Player 13,2021-10-20,Cardio,5.0
3964,Player 13,2021-10-21,Cardio,8.0
3965,Player 13,2021-10-22,Cardio,8.0
3966,Player 13,2021-10-27,Cardio,8.0
3967,Player 13,2021-10-28,Cardio,8.0
3968,Player 13,2021-10-29,Cardio,8.0
3969,Player 13,2021-11-03,Cardio,6.0
3970,Player 13,2021-11-04,Cardio,7.0
3971,Player 13,2021-11-05,Cardio,7.0
3972,Player 13,2021-11-10,Cardio,7.0
3973,Player 13,2021-11-11,Cardio,7.0
3974,Player 13,2021-11-12,Cardio,7.0
3975,Player 13,2021-11-17,Cardio,4.0
3976,Player 13,2021-11-24,Cardio,7.0
3977,Player 13,2021-11-25,Cardio,7.0
3978,Player 13,2021-12-01,Cardio,5.0
3979,Player 13,2021-12-02,Cardio,5.0
3980,Player 13,2021-12-08,Cardio,7.0
3981,Player 13,2021-12-09,Cardio,7.0
3982,Player 13,2021-12-15,Cardio,4.0
3983,Player 13,2021-12-17,Cardio,4.0
3984,Player 13,2021-12-22,Cardio,4.0
3985,Player 13,2021-12-23,Cardio,4.0
3986,Player 13,2021-12-30,Cardio,4.0
3987,Player 13,2021-12-31,Cardio,4.0
3988,Player 13,2022-01-03,Cardio,6.0
3989,Player 13,2022-01-04,Cardio,6.0
3990,Player 13,2022-01-05,Cardio,6.0
3991,Player 13,2022-01-06,Cardio,6.0
3992,Player 13,2022-01-07,Cardio,5.0
3993,Player 13,2022-01-11,Cardio,5.0
3994,Player 13,2022-01-12,Cardio,5.0
3995,Player 13,2022-01-13,Cardio,5.0
3996,Player 13,2022-01-14,Cardio,7.0
3997,Player 13,2022-01-17,Cardio,5.0
3998,Player 13,2022-01-18,Cardio,3.0
3999,Player 13,2022-01-19,Cardio,4.0
4000,Player 13,2022-01-20,Cardio,4.0
4001,Player 13,2022-01-21,Cardio,4.0
4002,Player 13,2022-01-24,Cardio,4.0
4003,Player 13,2022-01-25,Cardio,7.0
4004,Player 13,2022-01-26,Cardio,10.0
4005,Player 13,2022-01-27,Cardio,9.0
4006,Player 13,2022-01-28,Cardio,9.0
4007,Player 13,2022-01-31,Cardio,7.0
4008,Player 13,2022-02-01,Cardio,6.0
4009,Player 13,2022-02-02,Cardio,3.0
4010,Player 13,2022-02-03,Cardio,9.0
4011,Player 13,2022-02-04,Cardio,9.0
4012,Player 13,2022-02-07,Cardio,7.0
4013,Player 13,2022-02-08,Cardio,10.0
4014,Player 13,2022-02-09,Cardio,9.0
4015,Player 13,2022-02-10,Cardio,8.0
4016,Player 13,2022-02-11,Cardio,8.0
4017,Player 13,2022-02-14,Cardio,3.0
4018,Player 13,2022-02-15,Cardio,3.0
4019,Player 13,2022-02-16,Cardio,3.0
4020,Player 13,2022-02-17,Cardio,3.0
4021,Player 13,2022-02-18,Cardio,9.0
4022,Player 13,2022-02-21,Cardio,4.0
4023,Player 13,2022-02-22,Cardio,4.0
4024,Player 13,2022-02-23,Cardio,3.0
4025,Player 13,2022-02-24,Cardio,6.0
4026,Player 13,2022-02-25,Cardio,6.0
4027,Player 13,2022-02-28,Cardio,3.0
4028,Player 13,2022-03-01,Cardio,8.0
4029,Player 13,2022-03-03,Cardio,8.0
4030,Player 13,2022-03-04,Cardio,3.0
4031,Player 13,2022-03-07,Cardio,4.0
4032,Player 13,2022-03-08,Cardio,10.0
4033,Player 13,2022-03-09,Cardio,4.0
4034,Player 13,2022-03-10,Cardio,10.0
4035,Player 13,2022-03-11,Cardio,3.0
4036,Player 13,2022-03-14,Cardio,4.0
4037,Player 13,2022-03-15,Cardio,4.0
4038,Player 13,2022-03-16,Cardio,4.0
4039,Player 13,2022-03-17,Cardio,9.0
4040,Player 13,2022-03-18,Cardio,9.0
4041,Player 13,2022-03-21,Cardio,5.0
4042,Player 13,2022-03-22,Cardio,8.0
4043,Player 13,2022-03-23,Cardio,8.0
4044,Player 13,2022-03-25,Cardio,8.0
4045,Player 13,2022-03-28,Cardio,4.0
4046,Player 13,2022-03-29,Cardio,10.0
4047,Player 13,2022-03-30,Cardio,10.0
4048,Player 13,2022-03-31,Cardio,5.0
4049,Player 13,2022-04-01,Cardio,5.0
4050,Player 13,2022-04-04,Cardio,6.0
4051,Player 13,2022-04-05,Cardio,7.0
4052,Player 13,2022-04-06,Cardio,7.0
4053,Player 13,2022-04-07,Cardio,7.0
4054,Player 13,2022-04-08,Cardio,7.0
4055,Player 13,2022-04-11,Cardio,10.0
4056,Player 13,2022-04-12,Cardio,10.0
4057,Player 13,2022-04-13,Cardio,6.0
4058,Player 13,2022-04-14,Cardio,5.0
4059,Player 13,2022-04-15,Cardio,9.0
4060,Player 13,2022-04-18,Cardio,4.0
4061,Player 13,2022-04-20,Cardio,6.0
4062,Player 13,2022-04-21,Cardio,6.0
4063,Player 13,2022-04-22,Cardio,5.0
4064,Player 13,2022-04-25,Cardio,7.0
4065,Player 13,2022-04-26,Cardio,3.0
4066,Player 13,2022-04-27,Cardio,3.0
4067,Player 13,2022-04-28,Cardio,3.0
4068,Player 13,2022-04-29,Cardio,3.0
4069,Player 13,2022-05-02,Cardio,5.0
4070,Player 13,2022-05-03,Cardio,8.0
4071,Player 13,2022-05-04,Cardio,8.0
4072,Player 13,2022-05-06,Cardio,4.0
4073,Player 13,2022-05-09,Cardio,7.0
4074,Player 13,2022-05-10,Cardio,7.0
4075,Player 13,2022-05-11,Cardio,7.0
4076,Player 13,2022-05-12,Cardio,7.0
4077,Player 13,2022-05-13,Cardio,4.0
4078,Player 13,2022-05-16,Cardio,4.0
4079,Player 13,2022-05-18,Cardio,4.0
4080,Player 13,2022-05-19,Cardio,7.0
4081,Player 13,2022-05-20,Cardio,4.0
4082,Player 13,2022-05-23,Cardio,4.0
4083,Player 13,2022-05-24,Cardio,4.0
4084,Player 13,2022-05-25,Cardio,10.0
4085,Player 13,2022-05-26,Cardio,10.0
4086,Player 13,2022-05-27,Cardio,10.0
4087,Player 13,2022-05-30,Cardio,10.0
4088,Player 13,2022-05-31,Cardio,10.0
4089,Player 13,2022-06-01,Cardio,10.0
4090,Player 13,2022-06-02,Cardio,6.0
4091,Player 13,2022-06-03,Cardio,9.0
4092,Player 13,2022-06-06,Cardio,8.0
