player,date,Agility,Cardio,Strength Building
Player 9,2021-08-26,9.0,9.0,6.0
Player 9,2021-08-27,9.0,9.0,3.0
Player 9,2021-08-30,6.0,6.0,7.0
Player 9,2021-08-31,6.0,6.0,6.0
Player 9,2021-09-01,6.0,9.0,6.0
Player 9,2021-09-02,8.0,3.0,6.0
Player 9,2021-09-03,8.0,3.0,10.0
Player 9,2021-09-06,8.0,3.0,7.0
Player 9,2021-09-07,8.0,3.0,9.0
Player 9,2021-09-08,8.0,3.0,4.0
Player 9,2021-09-09,8.0,3.0,3.0
Player 9,2021-09-10,3.0,4.0,9.0
Player 9,2021-09-13,3.0,4.0,9.0
Player 9,2021-09-14,6.0,4.0,9.0
Player 9,2021-09-15,6.0,4.0,8.0
Player 9,2021-09-16,9.0,4.0,8.0
Player 9,2021-09-21,9.0,5.0,8.0
Player 9,2021-09-22,8.0,10.0,8.0
Player 9,2021-09-24,9.0,10.0,8.0
Player 9,2021-09-27,9.0,10.0,8.0
Player 9,2021-09-30,9.0,7.0,5.0
Player 9,2021-10-01,9.0,3.0,5.0
Player 9,2021-10-06,9.0,3.0,9.0
Player 9,2021-10-08,3.0,3.0,9.0
Player 9,2021-10-13,5.0,3.0,9.0
Player 9,2021-10-15,5.0,8.0,9.0
Player 9,2021-10-20,7.0,8.0,9.0
Player 9,2021-10-21,3.0,9.0,9.0
Player 9,2021-10-22,6.0,9.0,9.0
Player 9,2021-10-28,3.0,9.0,10.0
Player 9,2021-10-29,5.0,5.0,10.0
Player 9,2021-11-04,10.0,9.0,9.0
Player 9,2021-11-05,10.0,4.0,5.0
Player 9,2021-11-10,8.0,9.0,4.0
Player 9,2021-11-11,8.0,10.0,6.0
Player 9,2021-11-12,8.0,10.0,5.0
Player 9,2021-11-18,8.0,10.0,6.0
Player 9,2021-11-19,4.0,10.0,6.0
Player 9,2021-11-25,4.0,10.0,6.0
Player 9,2021-12-01,10.0,10.0,6.0
Player 9,2021-12-02,10.0,10.0,6.0
Player 9,2021-12-08,10.0,4.0,8.0
Player 9,2021-12-09,9.0,4.0,8.0
Player 9,2021-12-10,7.0,6.0,8.0
Player 9,2021-12-15,10.0,6.0,4.0
Player 9,2021-12-17,6.0,6.0,4.0
Player 9,2021-12-22,6.0,4.0,4.0
Player 9,2021-12-23,4.0,4.0,7.0
Player 9,2021-12-24,4.0,5.0,3.0
Player 9,2021-12-29,4.0,9.0,7.0
Player 9,2021-12-30,7.0,9.0,7.0
Player 9,2021-12-31,7.0,9.0,7.0
Player 9,2022-01-03,6.0,3.0,4.0
Player 9,2022-01-04,6.0,6.0,9.0
Player 9,2022-01-05,6.0,6.0,9.0
Player 9,2022-01-06,8.0,6.0,10.0
Player 9,2022-01-07,3.0,6.0,3.0
Player 9,2022-01-10,6.0,3.0,3.0
Player 9,2022-01-11,6.0,3.0,3.0
Player 9,2022-01-12,4.0,7.0,3.0
Player 9,2022-01-14,7.0,5.0,10.0
Player 9,2022-01-17,10.0,7.0,3.0
Player 9,2022-01-18,9.0,7.0,10.0
Player 9,2022-01-19,4.0,3.0,3.0
Player 9,2022-01-20,7.0,4.0,6.0
Player 9,2022-01-21,6.0,4.0,7.0
Player 9,2022-01-24,10.0,5.0,7.0
Player 9,2022-01-25,3.0,5.0,8.0
Player 9,2022-01-26,9.0,4.0,6.0
Player 9,2022-01-27,9.0,9.0,6.0
Player 9,2022-01-28,3.0,6.0,3.0
Player 9,2022-01-31,6.0,6.0,7.0
Player 9,2022-02-01,6.0,4.0,6.0
Player 9,2022-02-02,4.0,9.0,6.0
Player 9,2022-02-03,8.0,3.0,7.0
Player 9,2022-02-04,8.0,3.0,10.0
Player 9,2022-02-07,8.0,7.0,7.0
Player 9,2022-02-08,10.0,7.0,9.0
Player 9,2022-02-09,10.0,7.0,4.0
Player 9,2022-02-10,10.0,7.0,3.0
Player 9,2022-02-11,3.0,4.0,9.0
Player 9,2022-02-14,3.0,6.0,9.0
Player 9,2022-02-15,6.0,9.0,9.0
Player 9,2022-02-16,6.0,5.0,8.0
Player 9,2022-02-17,9.0,9.0,8.0
Player 9,2022-02-18,9.0,9.0,8.0
Player 9,2022-02-21,9.0,9.0,3.0
Player 9,2022-02-22,8.0,5.0,8.0
Player 9,2022-02-23,8.0,10.0,8.0
Player 9,2022-02-24,8.0,10.0,7.0
Player 9,2022-02-25,9.0,5.0,7.0
Player 9,2022-02-28,9.0,6.0,7.0
Player 9,2022-03-01,9.0,7.0,5.0
Player 9,2022-03-02,7.0,3.0,7.0
Player 9,2022-03-03,10.0,3.0,7.0
Player 9,2022-03-04,10.0,10.0,7.0
Player 9,2022-03-07,3.0,10.0,9.0
Player 9,2022-03-09,3.0,10.0,7.0
Player 9,2022-03-10,6.0,7.0,3.0
Player 9,2022-03-11,10.0,7.0,10.0
Player 9,2022-03-14,5.0,3.0,6.0
Player 9,2022-03-15,5.0,3.0,6.0
Player 9,2022-03-16,8.0,8.0,4.0
Player 9,2022-03-17,8.0,7.0,4.0
Player 9,2022-03-18,8.0,7.0,7.0
Player 9,2022-03-21,7.0,7.0,7.0
Player 9,2022-03-22,3.0,9.0,4.0
Player 9,2022-03-23,6.0,9.0,5.0
Player 9,2022-03-24,6.0,8.0,5.0
Player 9,2022-03-25,3.0,8.0,6.0
Player 9,2022-03-29,3.0,9.0,10.0
Player 9,2022-03-30,5.0,5.0,10.0
Player 9,2022-03-31,7.0,3.0,10.0
Player 9,2022-04-01,6.0,5.0,9.0
Player 9,2022-04-04,6.0,5.0,8.0
Player 9,2022-04-05,10.0,9.0,9.0
Player 9,2022-04-06,10.0,4.0,5.0
Player 9,2022-04-07,9.0,7.0,5.0
Player 9,2022-04-08,5.0,7.0,5.0
Player 9,2022-04-11,8.0,9.0,4.0
Player 9,2022-04-12,8.0,10.0,6.0
Player 9,2022-04-13,8.0,10.0,5.0
Player 9,2022-04-15,5.0,6.0,5.0
Player 9,2022-04-19,6.0,3.0,6.0
Player 9,2022-04-20,4.0,3.0,6.0
Player 9,2022-04-21,5.0,3.0,6.0
Player 9,2022-04-22,3.0,3.0,8.0
Player 9,2022-04-25,3.0,3.0,4.0
Player 9,2022-04-26,5.0,3.0,6.0
Player 9,2022-04-27,5.0,4.0,6.0
Player 9,2022-04-28,9.0,3.0,6.0
Player 9,2022-04-29,9.0,6.0,6.0
Player 9,2022-05-02,10.0,6.0,6.0
Player 9,2022-05-03,10.0,10.0,9.0
Player 9,2022-05-04,9.0,10.0,5.0
Player 9,2022-05-05,9.0,6.0,10.0
Player 9,2022-05-06,3.0,6.0,6.0
Player 9,2022-05-09,3.0,4.0,8.0
Player 9,2022-05-10,9.0,4.0,4.0
Player 9,2022-05-11,7.0,6.0,9.0
Player 9,2022-05-12,10.0,7.0,7.0
Player 9,2022-05-13,10.0,3.0,7.0
Player 9,2022-05-16,10.0,3.0,4.0
Player 9,2022-05-18,6.0,3.0,9.0
Player 9,2022-05-19,6.0,5.0,7.0
Player 9,2022-05-20,10.0,6.0,8.0
Player 9,2022-05-23,10.0,4.0,7.0
Player 9,2022-05-24,4.0,4.0,7.0
Player 9,2022-05-25,4.0,5.0,3.0
Player 9,2022-05-26,4.0,4.0,7.0
Player 9,2022-05-27,4.0,8.0,7.0
Player 9,2022-05-30,8.0,9.0,7.0
Player 9,2022-05-31,7.0,10.0,7.0
Player 9,2022-06-01,7.0,3.0,9.0
Player 9,2022-06-02,4.0,8.0,9.0
Player 9,2022-06-03,8.0,10.0,6.0
Player 9,2022-06-07,9.0,10.0,7.0
Player 9,2022-06-08,9.0,10.0,7.0
Player 9,2022-06-10,7.0,5.0,5.0
Player 9,2022-06-13,7.0,7.0,4.0
Player 9,2022-06-14,3.0,4.0,6.0
Player 9,2022-06-15,8.0,3.0,7.0
Player 9,2022-06-16,8.0,3.0,5.0
Player 9,2022-06-17,9.0,10.0,10.0
Player 9,2022-06-20,3.0,5.0,4.0
Player 9,2022-06-21,6.0,8.0,3.0
Player 9,2022-06-22,6.0,3.0,4.0
Player 9,2022-06-23,6.0,4.0,8.0
Player 9,2022-06-24,6.0,7.0,5.0
Player 9,2022-06-27,10.0,3.0,5.0
Player 9,2022-06-28,7.0,3.0,5.0
Player 9,2022-06-29,9.0,9.0,5.0
Player 9,2022-06-30,4.0,9.0,5.0
Player 9,2022-07-01,4.0,7.0,5.0
Player 9,2022-07-04,5.0,7.0,6.0
Player 9,2022-07-05,5.0,7.0,6.0
Player 9,2022-07-06,8.0,5.0,10.0
Player 9,2022-07-07,5.0,8.0,6.0
Player 9,2022-07-08,10.0,6.0,3.0
Player 9,2022-07-11,10.0,9.0,3.0
Player 9,2022-07-12,10.0,9.0,6.0
Player 9,2022-07-13,8.0,8.0,7.0
Player 9,2022-07-14,5.0,8.0,6.0
Player 9,2022-07-15,5.0,10.0,4.0
Player 9,2022-07-18,5.0,7.0,4.0
Player 9,2022-07-19,5.0,6.0,4.0
Player 9,2022-07-20,7.0,3.0,4.0
Player 9,2022-07-22,7.0,4.0,7.0
Player 9,2022-07-25,7.0,9.0,7.0
Player 9,2022-07-26,7.0,8.0,7.0
Player 9,2022-07-27,7.0,4.0,5.0
Player 9,2022-07-28,10.0,4.0,8.0
Player 9,2022-07-29,10.0,4.0,10.0
